"X","SERIAL","REF","version","faking","male","yob","german","educ","polint","lr","xm1","xm2","xm3","xm4","xm5","xm6","xm7","xw1","xw2","xw3","xw4","xh1","xh2","xh3","xh4","xj1","xj2","xj3","xj4","xf1","xf2","xf3","xf4","xr1","xr2","xr3","xr4","xd1","xd2","xd3","xd4","xo1","xo2","xo3","xo4","xm1a","xm2a","xm3a","xm4a","xm5a","xm6a","xm7a","xw1a","xw2a","xw3a","xw4a","xh1a","xh2a","xh3a","xh4a","xj1a","xj2a","xj3a","xj4a","xf1a","xf2a","xf3a","xf4a","xr1a","xr2a","xr3a","xr4a","xd1a","xd2a","xd3a","xd4a","xo1a","xo2a","xo3a","xo4a","xm2r","xw2r","xh2r","xj2r","xf2r","xr2r","xd2r","xo2r","xm3r","xw3r","xh3r","xj3r","xf3r","xr3r","xd3r","xo3r","dbm","dbw","dbh","dbj","dbf","dbr","dbd","dbo","dbma","dbwa","dbha","dbja","dbfa","dbra","dbda","dboa","am1","am2","am3","am4","cm1","cm2","cm3","cm4","sde1","sde2","sde3","sde4","sdd1","sdd2","sdd3","sdd4","am1a","am2a","am3a","am4a","cm1a","cm2a","cm3a","cm4a","sde1a","sde2a","sde3a","sde4a","sdd1a","sdd2a","sdd3a","sdd4a","am1r","am3r","cm1r","cm2r","sde2r","sde3r","sdd1r","sdd3r","aam","aaw","aah","aaj","aaf","aar","aad","aao","mot1","mot2","mot3","mot4","opp","anon","impDK","FI01_02","FI01_03","FI01_04","FI01_05","FI01_06","FI01_07","FI01_08","FI01_09","FI01_10","FI01_11","FI01_12","FI01_13","FI01_14","FI01_15","FI01_02a","FI01_03a","FI01_04a","FI01_05a","FI01_06a","FI01_07a","FI01_08a","FI01_09a","FI01_10a","FI01_11a","FI01_12a","FI01_13a","FI01_14a","FI01_15a","tdm1","tdm2","tdm3","tdm4","tdw1","tdw2","tdw3","tdw4","tdj1","tdj2","tdj3","tdj4","tdf1","tdf2","tdf3","tdf4","tdr1","tdr2","tdr3","tdr4","tdd1","tdd2","tdd3","tdd4","tdo1","tdo2","tdo3","tdo4","tdh1","tdh2","tdh3","tdh4","tdm1var","tdm2var","tdm3var","tdm4var","tdw1var","tdw2var","tdw3var","tdw4var","tdj1var","tdj2var","tdj3var","tdj4var","tdf1var","tdf2var","tdf3var","tdf4var","tdr1var","tdr2var","tdr3var","tdr4var","tdd1var","tdd2var","tdd3var","tdd4var","tdo1var","tdo2var","tdo3var","tdo4var","tdh1var","tdh2var","tdh3var","tdh4var","nsa","motiv","id"
"603",861,"29c69d8cb1719ee0f32c0df945ce9f81",860,"SL","no faking","male",1970,"German","Hauptschule",2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,2,3,2,3,3,4,4,1,4,5,2,2,4,2,9241,5298,5186,4906,4676,5754,12308,6908,3684,5164,7354,5722,7226,5556,4882,5435,3,4,4,3,5,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,5,2,5,"implicit DK","substantive","substantive","substantive","substantive","substantive","substantive","don't know","don't know","substantive","don't know","don't know","don't know","substantive","don't know",1532,2168,1754,1868,3090,1251,7019,3258,2186,1962,1706,2434,1811,3539,2.86036960985626,3.0605749486653,2.61088295687885,4.11909650924025,2.45893223819302,3.82956878850103,4.06673511293635,2.04209445585216,2.55441478439425,3.4394250513347,3.46509240246407,2.26488706365503,2.83675564681725,3.1611909650924,3.44558521560575,3.45379876796715,2.77618069815195,3.18172484599589,3.24332648870637,3.2217659137577,2.26488706365503,3.74640657084189,3.09034907597536,2.75154004106776,2.6611909650924,3.59958932238193,3.1611909650924,2.9435318275154,2.58624229979466,3.07700205338809,3.60369609856263,2.70739219712526,1.32066831134682,1.18954375953623,1.39519490303914,1.06288263610291,1.32359433661636,0.88973116021703,0.948265383000141,1.24899704759513,1.23393218543382,0.842678394685249,1.13084598323102,1.31311319380987,1.55091895975739,1.32548100563257,1.20515520701655,1.26970292349283,1.50381026947289,1.21154645658656,1.25316713481664,1.31150931410929,1.27200322464235,1.20078357964845,1.21485023773296,1.37294212737759,1.23349744962024,1.29068842315411,1.09320967983607,1.13452646507024,1.44527815705781,1.20166993421983,1.254909243623,1.31717037634193,10,13,298
"628",886,"6deba062e0adf53d54f1e29b83f1561f",882,"SL","no faking","female",1988,"German","Hauptschule",5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,4,1565,53754,802,530,756,683,1346,590,567,513,23169,553,484,484,426,12603,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,4,"explicit DK","substantive","substantive","don't know","don't know","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","don't know",1012,1383,738,1212,419,674,779,356,243,1324,1034,1403,938,843,2.86036960985626,3.0605749486653,2.61088295687885,4.11909650924025,2.45893223819302,3.82956878850103,4.06673511293635,2.04209445585216,2.55441478439425,3.4394250513347,3.46509240246407,2.26488706365503,2.83675564681725,3.1611909650924,3.44558521560575,3.45379876796715,2.77618069815195,3.18172484599589,3.24332648870637,3.2217659137577,2.26488706365503,3.74640657084189,3.09034907597536,2.75154004106776,2.6611909650924,3.59958932238193,3.1611909650924,2.9435318275154,2.58624229979466,3.07700205338809,3.60369609856263,2.70739219712526,1.32066831134682,1.18954375953623,1.39519490303914,1.06288263610291,1.32359433661636,0.88973116021703,0.948265383000141,1.24899704759513,1.23393218543382,0.842678394685249,1.13084598323102,1.31311319380987,1.55091895975739,1.32548100563257,1.20515520701655,1.26970292349283,1.50381026947289,1.21154645658656,1.25316713481664,1.31150931410929,1.27200322464235,1.20078357964845,1.21485023773296,1.37294212737759,1.23349744962024,1.29068842315411,1.09320967983607,1.13452646507024,1.44527815705781,1.20166993421983,1.254909243623,1.31717037634193,9,9,310
"636",894,"d8b03f8687656ee014ff85694357bf55",892,"SL","no faking","male",1958,"German","Hauptschule",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,4,2,3,1,4,3,3,3,3,3,3,3,3,8634,8727,3789,4115,5499,2985,4803,3806,3418,2611,1986,2033,4240,1792,1924,1679,4,4,4,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,5,3,3,3,3,4,"implicit DK","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive",1769,2347,4025,2035,1751,7572,2763,1870,2579,4063,2436,2123,2607,2409,2.86036960985626,3.0605749486653,2.61088295687885,4.11909650924025,2.45893223819302,3.82956878850103,4.06673511293635,2.04209445585216,2.55441478439425,3.4394250513347,3.46509240246407,2.26488706365503,2.83675564681725,3.1611909650924,3.44558521560575,3.45379876796715,2.77618069815195,3.18172484599589,3.24332648870637,3.2217659137577,2.26488706365503,3.74640657084189,3.09034907597536,2.75154004106776,2.6611909650924,3.59958932238193,3.1611909650924,2.9435318275154,2.58624229979466,3.07700205338809,3.60369609856263,2.70739219712526,1.32066831134682,1.18954375953623,1.39519490303914,1.06288263610291,1.32359433661636,0.88973116021703,0.948265383000141,1.24899704759513,1.23393218543382,0.842678394685249,1.13084598323102,1.31311319380987,1.55091895975739,1.32548100563257,1.20515520701655,1.26970292349283,1.50381026947289,1.21154645658656,1.25316713481664,1.31150931410929,1.27200322464235,1.20078357964845,1.21485023773296,1.37294212737759,1.23349744962024,1.29068842315411,1.09320967983607,1.13452646507024,1.44527815705781,1.20166993421983,1.254909243623,1.31717037634193,11,11,314
"640",898,"e48735afe839d8f918fd6b7b48d24df0",897,"SL","no faking","male",1963,"German","Realschule",4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,3,5,3,2,2,3,4,3,4,4,1,5,2,6085,7378,10678,4612,5435,4299,6681,4945,5225,6142,6218,3263,4315,2840,4272,5162,3,2,1,3,2,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,3,2,4,"explicit DK","substantive","substantive","substantive","substantive","don't know","substantive","don't know","don't know","substantive","substantive","substantive","don't know","substantive","don't know",3494,2515,2594,1793,3509,2220,5153,3991,3817,3074,2543,1940,3829,3016,2.86036960985626,3.0605749486653,2.61088295687885,4.11909650924025,2.45893223819302,3.82956878850103,4.06673511293635,2.04209445585216,2.55441478439425,3.4394250513347,3.46509240246407,2.26488706365503,2.83675564681725,3.1611909650924,3.44558521560575,3.45379876796715,2.77618069815195,3.18172484599589,3.24332648870637,3.2217659137577,2.26488706365503,3.74640657084189,3.09034907597536,2.75154004106776,2.6611909650924,3.59958932238193,3.1611909650924,2.9435318275154,2.58624229979466,3.07700205338809,3.60369609856263,2.70739219712526,1.32066831134682,1.18954375953623,1.39519490303914,1.06288263610291,1.32359433661636,0.88973116021703,0.948265383000141,1.24899704759513,1.23393218543382,0.842678394685249,1.13084598323102,1.31311319380987,1.55091895975739,1.32548100563257,1.20515520701655,1.26970292349283,1.50381026947289,1.21154645658656,1.25316713481664,1.31150931410929,1.27200322464235,1.20078357964845,1.21485023773296,1.37294212737759,1.23349744962024,1.29068842315411,1.09320967983607,1.13452646507024,1.44527815705781,1.20166993421983,1.254909243623,1.31717037634193,7,11,316
"658",916,"0ff61f046a1361a5202d860e0d789be0",915,"SL","no faking","female",1969,"German","Realschule",2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,2,2,3,3,4,4,4,3,4,2,4,4,7477,7368,5485,5184,7359,6915,6229,10311,4713,6308,7763,9771,5287,7113,4574,20935,3,4,4,4,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,5,2,4,"implicit DK","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","don't know","substantive","don't know","substantive","don't know",1754,5499,3538,2634,2403,1371,3139,2975,2193,3166,1690,2640,3163,6747,2.86036960985626,3.0605749486653,2.61088295687885,4.11909650924025,2.45893223819302,3.82956878850103,4.06673511293635,2.04209445585216,2.55441478439425,3.4394250513347,3.46509240246407,2.26488706365503,2.83675564681725,3.1611909650924,3.44558521560575,3.45379876796715,2.77618069815195,3.18172484599589,3.24332648870637,3.2217659137577,2.26488706365503,3.74640657084189,3.09034907597536,2.75154004106776,2.6611909650924,3.59958932238193,3.1611909650924,2.9435318275154,2.58624229979466,3.07700205338809,3.60369609856263,2.70739219712526,1.32066831134682,1.18954375953623,1.39519490303914,1.06288263610291,1.32359433661636,0.88973116021703,0.948265383000141,1.24899704759513,1.23393218543382,0.842678394685249,1.13084598323102,1.31311319380987,1.55091895975739,1.32548100563257,1.20515520701655,1.26970292349283,1.50381026947289,1.21154645658656,1.25316713481664,1.31150931410929,1.27200322464235,1.20078357964845,1.21485023773296,1.37294212737759,1.23349744962024,1.29068842315411,1.09320967983607,1.13452646507024,1.44527815705781,1.20166993421983,1.254909243623,1.31717037634193,11,11,325
"664",922,"47e01be5ee4d392a696a278d31419000",920,"SL","no faking","female",1959,"German","Realschule",1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,1,3,1,3,2,3,3,1,2,3,1,5,4,5847,5608,4956,6914,7701,6045,8550,14288,9614,9968,8957,4331,9026,7764,5636,10721,5,2,3,5,3,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,1,5,"explicit DK","substantive","substantive","don't know","substantive","don't know","substantive","don't know","don't know","substantive","don't know","don't know","don't know","don't know","substantive",2285,1964,4188,4161,2097,3375,1778,2123,3468,2068,5605,1537,1837,4778,2.86036960985626,3.0605749486653,2.61088295687885,4.11909650924025,2.45893223819302,3.82956878850103,4.06673511293635,2.04209445585216,2.55441478439425,3.4394250513347,3.46509240246407,2.26488706365503,2.83675564681725,3.1611909650924,3.44558521560575,3.45379876796715,2.77618069815195,3.18172484599589,3.24332648870637,3.2217659137577,2.26488706365503,3.74640657084189,3.09034907597536,2.75154004106776,2.6611909650924,3.59958932238193,3.1611909650924,2.9435318275154,2.58624229979466,3.07700205338809,3.60369609856263,2.70739219712526,1.32066831134682,1.18954375953623,1.39519490303914,1.06288263610291,1.32359433661636,0.88973116021703,0.948265383000141,1.24899704759513,1.23393218543382,0.842678394685249,1.13084598323102,1.31311319380987,1.55091895975739,1.32548100563257,1.20515520701655,1.26970292349283,1.50381026947289,1.21154645658656,1.25316713481664,1.31150931410929,1.27200322464235,1.20078357964845,1.21485023773296,1.37294212737759,1.23349744962024,1.29068842315411,1.09320967983607,1.13452646507024,1.44527815705781,1.20166993421983,1.254909243623,1.31717037634193,13,7,328
"676",934,"2ce4cd9fc087305bd8d64bdb40beda60",932,"SL","no faking","male",1960,"German","Abitur",4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,3,3,4,4,2,2,4,4,3,4,2,2,3,6677,8543,5711,4404,4820,4482,3752,5394,3392,4888,4955,3933,4617,5698,4147,3706,3,2,3,2,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,3,2,3,"implicit DK","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive",3658,6264,3065,1906,4337,2234,6418,4320,2458,2188,4111,2626,2638,4852,2.86036960985626,3.0605749486653,2.61088295687885,4.11909650924025,2.45893223819302,3.82956878850103,4.06673511293635,2.04209445585216,2.55441478439425,3.4394250513347,3.46509240246407,2.26488706365503,2.83675564681725,3.1611909650924,3.44558521560575,3.45379876796715,2.77618069815195,3.18172484599589,3.24332648870637,3.2217659137577,2.26488706365503,3.74640657084189,3.09034907597536,2.75154004106776,2.6611909650924,3.59958932238193,3.1611909650924,2.9435318275154,2.58624229979466,3.07700205338809,3.60369609856263,2.70739219712526,1.32066831134682,1.18954375953623,1.39519490303914,1.06288263610291,1.32359433661636,0.88973116021703,0.948265383000141,1.24899704759513,1.23393218543382,0.842678394685249,1.13084598323102,1.31311319380987,1.55091895975739,1.32548100563257,1.20515520701655,1.26970292349283,1.50381026947289,1.21154645658656,1.25316713481664,1.31150931410929,1.27200322464235,1.20078357964845,1.21485023773296,1.37294212737759,1.23349744962024,1.29068842315411,1.09320967983607,1.13452646507024,1.44527815705781,1.20166993421983,1.254909243623,1.31717037634193,8,11,334
"698",956,"67e4147f90fd0c8ac65c9a9ac0c4158b",955,"SL","no faking","female",1968,"German","Fachhochschulreife",5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,2,2,1,3,4,3,3,4,4,2,4,2,6613,3562,3934,2988,5200,4218,6720,6040,4183,5538,3629,2680,3472,2673,3897,4727,3,3,4,4,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,1,4,"explicit DK","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","don't know","substantive","don't know",2280,1850,2696,3093,1540,1375,3962,1533,3693,1491,1117,2215,2040,2637,2.86036960985626,3.0605749486653,2.61088295687885,4.11909650924025,2.45893223819302,3.82956878850103,4.06673511293635,2.04209445585216,2.55441478439425,3.4394250513347,3.46509240246407,2.26488706365503,2.83675564681725,3.1611909650924,3.44558521560575,3.45379876796715,2.77618069815195,3.18172484599589,3.24332648870637,3.2217659137577,2.26488706365503,3.74640657084189,3.09034907597536,2.75154004106776,2.6611909650924,3.59958932238193,3.1611909650924,2.9435318275154,2.58624229979466,3.07700205338809,3.60369609856263,2.70739219712526,1.32066831134682,1.18954375953623,1.39519490303914,1.06288263610291,1.32359433661636,0.88973116021703,0.948265383000141,1.24899704759513,1.23393218543382,0.842678394685249,1.13084598323102,1.31311319380987,1.55091895975739,1.32548100563257,1.20515520701655,1.26970292349283,1.50381026947289,1.21154645658656,1.25316713481664,1.31150931410929,1.27200322464235,1.20078357964845,1.21485023773296,1.37294212737759,1.23349744962024,1.29068842315411,1.09320967983607,1.13452646507024,1.44527815705781,1.20166993421983,1.254909243623,1.31717037634193,11,14,345
"715",973,"3d3884a4856d293e17f572f61e95b145",972,"SL","no faking","female",1982,"German","Abitur",4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,5,3,5,5,1,1,4,5,3,5,5,1,5,1,4357,4005,3070,9107,4098,2838,2178,3394,3264,3846,3265,5804,3585,4426,2687,2840,1,1,1,1,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,1,4,"implicit DK","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive",1457,2070,2858,2514,2091,1257,2636,2201,1823,1385,1450,1517,2144,1501,2.86036960985626,3.0605749486653,2.61088295687885,4.11909650924025,2.45893223819302,3.82956878850103,4.06673511293635,2.04209445585216,2.55441478439425,3.4394250513347,3.46509240246407,2.26488706365503,2.83675564681725,3.1611909650924,3.44558521560575,3.45379876796715,2.77618069815195,3.18172484599589,3.24332648870637,3.2217659137577,2.26488706365503,3.74640657084189,3.09034907597536,2.75154004106776,2.6611909650924,3.59958932238193,3.1611909650924,2.9435318275154,2.58624229979466,3.07700205338809,3.60369609856263,2.70739219712526,1.32066831134682,1.18954375953623,1.39519490303914,1.06288263610291,1.32359433661636,0.88973116021703,0.948265383000141,1.24899704759513,1.23393218543382,0.842678394685249,1.13084598323102,1.31311319380987,1.55091895975739,1.32548100563257,1.20515520701655,1.26970292349283,1.50381026947289,1.21154645658656,1.25316713481664,1.31150931410929,1.27200322464235,1.20078357964845,1.21485023773296,1.37294212737759,1.23349744962024,1.29068842315411,1.09320967983607,1.13452646507024,1.44527815705781,1.20166993421983,1.254909243623,1.31717037634193,3,8,354
"717",975,"43f4a541d7aa8660593571431fb27aad",974,"SL","no faking","female",1969,"German","Realschule",2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,2,3,3,3,4,4,3,4,3,2,4,4,5306,5548,6534,3571,3289,3197,2428,5592,4299,3336,3970,2822,3273,6515,3567,4031,4,4,4,3,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,3,3,"explicit DK","substantive","substantive","substantive","don't know","don't know","substantive","don't know","don't know","substantive","don't know","don't know","don't know","don't know","don't know",4067,3576,3928,3116,3273,2306,2940,2540,3066,2394,2665,3134,2339,5462,2.86036960985626,3.0605749486653,2.61088295687885,4.11909650924025,2.45893223819302,3.82956878850103,4.06673511293635,2.04209445585216,2.55441478439425,3.4394250513347,3.46509240246407,2.26488706365503,2.83675564681725,3.1611909650924,3.44558521560575,3.45379876796715,2.77618069815195,3.18172484599589,3.24332648870637,3.2217659137577,2.26488706365503,3.74640657084189,3.09034907597536,2.75154004106776,2.6611909650924,3.59958932238193,3.1611909650924,2.9435318275154,2.58624229979466,3.07700205338809,3.60369609856263,2.70739219712526,1.32066831134682,1.18954375953623,1.39519490303914,1.06288263610291,1.32359433661636,0.88973116021703,0.948265383000141,1.24899704759513,1.23393218543382,0.842678394685249,1.13084598323102,1.31311319380987,1.55091895975739,1.32548100563257,1.20515520701655,1.26970292349283,1.50381026947289,1.21154645658656,1.25316713481664,1.31150931410929,1.27200322464235,1.20078357964845,1.21485023773296,1.37294212737759,1.23349744962024,1.29068842315411,1.09320967983607,1.13452646507024,1.44527815705781,1.20166993421983,1.254909243623,1.31717037634193,11,10,355
"728",986,"18dcc8a571cfb00b21211cdb35c1e295",984,"SL","no faking","male",1961,"German","Realschule",4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,4,3,2,4,4,4,3,3,5,3,2,3,3,17065,10744,8638,8700,4661,5578,9246,11084,9844,7910,6859,10751,7376,8071,5118,12046,3,3,3,4,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,4,2,5,"implicit DK","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","don't know","substantive","substantive",1744,5604,5033,13622,15834,1777,10379,9973,2980,3387,5512,9301,4341,4841,2.86036960985626,3.0605749486653,2.61088295687885,4.11909650924025,2.45893223819302,3.82956878850103,4.06673511293635,2.04209445585216,2.55441478439425,3.4394250513347,3.46509240246407,2.26488706365503,2.83675564681725,3.1611909650924,3.44558521560575,3.45379876796715,2.77618069815195,3.18172484599589,3.24332648870637,3.2217659137577,2.26488706365503,3.74640657084189,3.09034907597536,2.75154004106776,2.6611909650924,3.59958932238193,3.1611909650924,2.9435318275154,2.58624229979466,3.07700205338809,3.60369609856263,2.70739219712526,1.32066831134682,1.18954375953623,1.39519490303914,1.06288263610291,1.32359433661636,0.88973116021703,0.948265383000141,1.24899704759513,1.23393218543382,0.842678394685249,1.13084598323102,1.31311319380987,1.55091895975739,1.32548100563257,1.20515520701655,1.26970292349283,1.50381026947289,1.21154645658656,1.25316713481664,1.31150931410929,1.27200322464235,1.20078357964845,1.21485023773296,1.37294212737759,1.23349744962024,1.29068842315411,1.09320967983607,1.13452646507024,1.44527815705781,1.20166993421983,1.254909243623,1.31717037634193,10,13,360
